TransactionID,CustomerID,Timestamp,Amount,Merchant,Location,Channel,FraudLabel
sdv-id-fVWDQg,C023,2026-09-01 16:30:53,9399.65,KahawaCafe,Dar-es-Salaam,Web,0
sdv-id-uPHGpl,C084,2026-09-02 05:41:41,4299.47,AirtelMoney,Dar-es-Salaam,POS,1
sdv-id-pUcira,C066,2026-09-02 00:48:26,9070.37,Shoprite,Mbeya,POS,1
sdv-id-ZHPSxP,C014,2026-09-01 13:26:19,6318.7,NMB_Bank,Dar-es-Salaam,Web,1
sdv-id-teePVd,C080,2026-09-02 05:56:41,680.31,Vodacom_M-Pesa,Mwanza,MobileApp,1
sdv-id-MaWXOV,C071,2026-09-02 03:03:06,9122.84,TigoPesa,Dar-es-Salaam,Web,1
sdv-id-RqdfGh,C013,2026-09-01 11:41:44,7478.45,Shoprite,Arusha,Web,1
sdv-id-ZnQsgk,C014,2026-09-01 10:32:13,4654.93,Vodacom_M-Pesa,Mbeya,POS,1
sdv-id-UmOKBj,C090,2026-09-02 08:46:21,8160.88,AirtelMoney,Mbeya,Web,1
sdv-id-zIUIJo,C065,2026-09-02 02:40:12,4344.47,NMB_Bank,Mwanza,MobileApp,1
sdv-id-MTNokS,C008,2026-09-01 09:35:59,7101.55,CRDB_Bank,Arusha,Web,1
sdv-id-iEjEqc,C007,2026-09-01 09:15:05,9408.4,Vodacom_M-Pesa,Arusha,ATM,1
sdv-id-vZyTgU,C042,2026-09-01 19:42:28,7838.93,NBC_Bank,Dar-es-Salaam,Web,1
sdv-id-VHkAMJ,C016,2026-09-01 14:29:04,2257.24,CRDB_Bank,Dodoma,POS,0
sdv-id-KudFGK,C042,2026-09-01 18:01:34,8946.8,AirtelMoney,Mwanza,POS,1
sdv-id-ZgkVSM,C052,2026-09-01 18:39:19,7599.56,Vodacom_M-Pesa,Mwanza,POS,1
sdv-id-MSvbHZ,C009,2026-09-01 09:51:05,7281.82,Shoprite,Dodoma,ATM,1
sdv-id-JLHnhp,C078,2026-09-02 01:43:23,7765.9,NBC_Bank,Mbeya,POS,1
sdv-id-tFRFXN,C040,2026-09-01 15:13:17,4902.18,NBC_Bank,Dar-es-Salaam,ATM,1
sdv-id-QLyXiH,C053,2026-09-01 17:17:23,9079.67,TigoPesa,Mbeya,POS,0
sdv-id-prCGnJ,C020,2026-09-01 11:10:03,3740.3,Shoprite,Zanzibar,Web,1
sdv-id-mkTvgb,C090,2026-09-02 06:08:19,1979.8,NMB_Bank,Arusha,POS,1
sdv-id-xxHkUc,C057,2026-09-01 23:27:19,6371.91,AirtelMoney,Arusha,Web,1
sdv-id-YPvvTN,C047,2026-09-01 20:04:03,5636.2,TigoPesa,Dodoma,POS,1
sdv-id-BczscD,C053,2026-09-01 17:57:03,9102.92,Vodacom_M-Pesa,Zanzibar,POS,1
sdv-id-SPLSiI,C027,2026-09-01 14:46:35,9055.15,TigoPesa,Zanzibar,Web,1
sdv-id-KjavfD,C035,2026-09-01 16:42:53,6656.19,CRDB_Bank,Dodoma,POS,0
sdv-id-YwgzvU,C020,2026-09-01 14:20:55,9496.6,Vodacom_M-Pesa,Arusha,Web,1
sdv-id-mFUzfV,C015,2026-09-01 11:22:43,7877.2,AirtelMoney,Arusha,Web,1
sdv-id-feaThC,C062,2026-09-02 02:34:38,9163.08,NBC_Bank,Mwanza,POS,1
sdv-id-Pqkdkd,C024,2026-09-01 13:15:08,8426.3,AirtelMoney,Mwanza,ATM,1
sdv-id-LREMSe,C006,2026-09-01 09:44:26,6726.53,CRDB_Bank,Arusha,MobileApp,1
sdv-id-ahAADw,C086,2026-09-02 07:05:30,414.98,Shoprite,Mwanza,Web,1
sdv-id-dIKIZw,C087,2026-09-02 06:07:26,2496.63,NMB_Bank,Dar-es-Salaam,POS,1
sdv-id-jknVji,C040,2026-09-01 19:37:01,5940.28,KahawaCafe,Mbeya,Web,1
sdv-id-LAQMab,C038,2026-09-01 18:18:01,3668.25,CRDB_Bank,Dodoma,POS,1
sdv-id-HBElsA,C062,2026-09-02 02:38:41,8115.79,CRDB_Bank,Zanzibar,ATM,1
sdv-id-XgkbNJ,C070,2026-09-02 03:54:31,4313.25,Vodacom_M-Pesa,Mwanza,Web,1
sdv-id-PfjeAw,C099,2026-09-02 09:15:00,6882.21,CRDB_Bank,Dar-es-Salaam,Web,1
sdv-id-NYhHIC,C060,2026-09-01 18:08:51,2911.45,CRDB_Bank,Mbeya,POS,1
sdv-id-bkCNUt,C070,2026-09-02 02:59:38,9224.79,TigoPesa,Mbeya,MobileApp,1
sdv-id-VODMwH,C021,2026-09-01 11:48:55,912.26,Shoprite,Dodoma,MobileApp,1
sdv-id-OJnctX,C073,2026-09-02 03:10:58,5886.82,TigoPesa,Dodoma,ATM,1
sdv-id-yCaCtK,C089,2026-09-02 06:36:30,9928.12,CRDB_Bank,Dar-es-Salaam,MobileApp,1
sdv-id-RRBLHD,C078,2026-09-02 04:53:13,7737.43,AirtelMoney,Mbeya,Web,1
sdv-id-wKkcbu,C017,2026-09-01 11:24:15,3026.56,NBC_Bank,Mbeya,Web,1
sdv-id-LpApMb,C035,2026-09-01 17:06:35,2085.65,Shoprite,Mwanza,Web,1
sdv-id-gagaSZ,C003,2026-09-01 08:57:23,3943.76,AirtelMoney,Dodoma,MobileApp,1
sdv-id-qxyQTI,C029,2026-09-01 17:33:32,2708.95,TigoPesa,Mbeya,POS,1
sdv-id-ICRPwc,C057,2026-09-01 23:10:52,3340.81,AirtelMoney,Zanzibar,Web,0
sdv-id-KYzTQp,C028,2026-09-01 16:19:24,6458.54,CRDB_Bank,Dar-es-Salaam,Web,1
sdv-id-pTxwzF,C084,2026-09-02 07:00:36,9740.56,Vodacom_M-Pesa,Mwanza,POS,1
sdv-id-FLLPNW,C078,2026-09-02 02:08:51,9795.17,AirtelMoney,Mbeya,MobileApp,1
sdv-id-NdQipo,C069,2026-09-02 03:42:47,7335.29,TigoPesa,Dodoma,Web,1
sdv-id-zbzZUO,C066,2026-09-02 02:46:20,7117.65,CRDB_Bank,Mwanza,Web,1
sdv-id-eYUyNC,C045,2026-09-01 19:45:29,4707.27,CRDB_Bank,Arusha,ATM,1
sdv-id-PgfJFN,C018,2026-09-01 12:56:31,1058.12,TigoPesa,Dodoma,ATM,1
sdv-id-fCSApZ,C093,2026-09-02 03:38:50,1685.75,CRDB_Bank,Zanzibar,MobileApp,1
sdv-id-wTzKPn,C097,2026-09-02 09:15:00,9056.09,TigoPesa,Dodoma,MobileApp,0
sdv-id-XMMjLH,C036,2026-09-01 12:26:43,3092.94,AirtelMoney,Mbeya,POS,1
sdv-id-WYRgmk,C095,2026-09-02 09:15:00,8332.63,CRDB_Bank,Mbeya,POS,1
sdv-id-eZHnfz,C008,2026-09-01 09:47:11,3251.76,Shoprite,Arusha,ATM,1
sdv-id-OLmoKm,C021,2026-09-01 13:15:17,6784.3,CRDB_Bank,Mbeya,MobileApp,0
sdv-id-DyIXtK,C092,2026-09-02 07:45:00,6772.86,CRDB_Bank,Dar-es-Salaam,POS,1
sdv-id-Jlixho,C017,2026-09-01 15:03:48,4428.54,NBC_Bank,Mwanza,MobileApp,1
sdv-id-FnqMtW,C043,2026-09-01 16:01:11,1213.56,CRDB_Bank,Dodoma,Web,1
sdv-id-XHereX,C040,2026-09-01 18:39:38,1043.34,CRDB_Bank,Arusha,Web,0
sdv-id-ztObsk,C023,2026-09-01 12:35:51,582.28,Shoprite,Dar-es-Salaam,POS,0
sdv-id-qzYhrD,C041,2026-09-01 21:30:01,8364.93,Shoprite,Mbeya,Web,1
sdv-id-QvJjnz,C039,2026-09-01 20:08:52,2771.97,NMB_Bank,Dodoma,POS,0
sdv-id-PZDGga,C092,2026-09-02 04:31:30,5512.42,Shoprite,Dar-es-Salaam,POS,1
sdv-id-ekLDkh,C011,2026-09-01 09:57:41,6758.35,NBC_Bank,Mwanza,ATM,1
sdv-id-rRnCBf,C028,2026-09-01 12:58:43,5385.76,TigoPesa,Mwanza,ATM,1
sdv-id-rrliZo,C085,2026-09-02 07:20:29,1536.05,NMB_Bank,Dar-es-Salaam,POS,0
sdv-id-KQEZvV,C072,2026-09-02 04:27:05,9655.99,AirtelMoney,Mwanza,POS,1
sdv-id-sTyHHw,C055,2026-09-01 21:41:15,5975.49,AirtelMoney,Dodoma,ATM,1
sdv-id-ByoHMp,C085,2026-09-02 07:20:35,4100.99,TigoPesa,Dodoma,Web,1
sdv-id-FzZamm,C035,2026-09-01 16:48:15,2714.67,TigoPesa,Mbeya,MobileApp,1
sdv-id-OcFZfp,C093,2026-09-02 07:20:02,9714.69,Vodacom_M-Pesa,Arusha,MobileApp,1
sdv-id-XxufyM,C080,2026-09-02 05:10:48,2630.27,AirtelMoney,Mbeya,Web,1
sdv-id-rvAQjm,C055,2026-09-01 21:37:40,5972.94,AirtelMoney,Dar-es-Salaam,POS,1
sdv-id-JVoxuC,C070,2026-09-01 22:45:59,4054.96,TigoPesa,Mbeya,Web,0
sdv-id-fNuXyO,C013,2026-09-01 10:47:00,6808.88,Shoprite,Dodoma,Web,0
sdv-id-MzncSq,C094,2026-09-02 08:58:16,2787.64,KahawaCafe,Arusha,POS,1
sdv-id-EhvWRU,C097,2026-09-02 07:32:31,984.42,AirtelMoney,Mbeya,POS,1
sdv-id-kysmPP,C075,2026-09-02 02:54:24,9864.04,TigoPesa,Dar-es-Salaam,Web,1
sdv-id-eNXBsY,C092,2026-09-02 06:27:05,4700.84,NMB_Bank,Arusha,ATM,1
sdv-id-jEHiwD,C085,2026-09-02 06:01:51,8427.73,NBC_Bank,Dodoma,POS,0
sdv-id-aSiZqN,C028,2026-09-01 15:16:53,4006.62,CRDB_Bank,Mwanza,ATM,1
sdv-id-pqXbaW,C030,2026-09-01 15:11:39,8428.32,CRDB_Bank,Mwanza,ATM,1
sdv-id-Ccuyze,C083,2026-09-02 06:01:25,8629.89,Shoprite,Dodoma,Web,1
sdv-id-rvsXuB,C027,2026-09-01 19:11:35,1727.52,NBC_Bank,Mwanza,Web,0
sdv-id-kvBAuk,C069,2026-09-02 03:46:11,8377.87,AirtelMoney,Zanzibar,POS,1
sdv-id-ysXkvm,C037,2026-09-01 17:23:05,5323.01,TigoPesa,Arusha,MobileApp,0
sdv-id-mkeinX,C057,2026-09-01 23:25:41,8513.73,NBC_Bank,Arusha,POS,1
sdv-id-EyDvML,C097,2026-09-02 07:46:45,3538.06,Vodacom_M-Pesa,Dodoma,Web,1
sdv-id-itdDOw,C094,2026-09-02 07:31:51,9306.27,CRDB_Bank,Mbeya,ATM,1
sdv-id-CorLnZ,C078,2026-09-02 05:33:56,967.51,CRDB_Bank,Mwanza,POS,1
sdv-id-pIzlVJ,C019,2026-09-01 11:52:47,1063.96,TigoPesa,Zanzibar,MobileApp,0
sdv-id-jGabWE,C087,2026-09-02 04:38:15,8705.76,CRDB_Bank,Zanzibar,ATM,1
sdv-id-XgsaJh,C069,2026-09-02 00:29:15,7684.12,CRDB_Bank,Mbeya,Web,1
sdv-id-MnrTha,C039,2026-09-01 16:33:04,8840.72,AirtelMoney,Arusha,MobileApp,1
sdv-id-ODUbjU,C058,2026-09-01 19:05:09,6339.53,TigoPesa,Mwanza,MobileApp,1
sdv-id-asOMBn,C038,2026-09-01 19:04:21,9275.31,CRDB_Bank,Arusha,MobileApp,1
sdv-id-JylnuK,C088,2026-09-02 06:56:14,8870.09,NBC_Bank,Arusha,POS,1
sdv-id-Hdmvgv,C020,2026-09-01 12:20:24,9290.51,TigoPesa,Mwanza,Web,1
sdv-id-owoIhk,C043,2026-09-01 15:00:25,3958.16,AirtelMoney,Mwanza,Web,1
sdv-id-wWFiiy,C027,2026-09-01 14:42:45,5433.58,NMB_Bank,Dodoma,POS,0
sdv-id-jNucSf,C072,2026-09-02 03:41:54,8059.18,CRDB_Bank,Dar-es-Salaam,ATM,1
sdv-id-daKztb,C007,2026-09-01 09:09:55,550.1,NBC_Bank,Zanzibar,ATM,1
sdv-id-wDEDPv,C063,2026-09-02 02:40:29,6259.93,Shoprite,Mbeya,Web,1
sdv-id-VKophv,C031,2026-09-01 13:38:44,5511.93,Shoprite,Dodoma,ATM,1
sdv-id-uZeHlx,C062,2026-09-02 00:47:28,6490.91,TigoPesa,Dar-es-Salaam,MobileApp,1
sdv-id-sJTIiC,C084,2026-09-02 04:15:40,6128.85,NMB_Bank,Dar-es-Salaam,MobileApp,1
sdv-id-XKiwBA,C037,2026-09-01 19:01:26,908.14,CRDB_Bank,Dar-es-Salaam,POS,1
sdv-id-POCaYI,C100,2026-09-02 09:15:00,4665.34,Shoprite,Mbeya,Web,1
sdv-id-DMwnVt,C040,2026-09-01 17:21:14,7633.68,NMB_Bank,Zanzibar,Web,1
sdv-id-vMYQmS,C014,2026-09-01 11:21:47,8147.66,TigoPesa,Zanzibar,ATM,1
sdv-id-VXZVsF,C077,2026-09-02 01:53:12,7088.85,Shoprite,Mwanza,Web,1
sdv-id-OQydeI,C017,2026-09-01 12:46:07,8193.24,CRDB_Bank,Zanzibar,Web,1
sdv-id-FziHpn,C071,2026-09-02 03:27:10,8528.62,Vodacom_M-Pesa,Dar-es-Salaam,MobileApp,1
sdv-id-UFsftQ,C045,2026-09-01 21:30:42,5500.09,NBC_Bank,Mwanza,Web,1
sdv-id-TdkEXs,C091,2026-09-02 04:51:13,8641.37,NBC_Bank,Arusha,POS,1
sdv-id-KqzxQw,C081,2026-09-02 04:57:41,2607.92,KahawaCafe,Mbeya,ATM,0
sdv-id-nhcHgc,C068,2026-09-01 23:47:14,1205.47,NMB_Bank,Dodoma,ATM,1
sdv-id-Gdqfqr,C084,2026-09-02 07:15:21,8098.22,Shoprite,Zanzibar,POS,0
sdv-id-urczJB,C087,2026-09-02 05:16:51,9415.93,KahawaCafe,Zanzibar,Web,1
sdv-id-TxxjNW,C026,2026-09-01 15:40:45,9056.73,KahawaCafe,Dodoma,MobileApp,1
sdv-id-oGUAYB,C067,2026-09-02 01:03:59,7233.2,NBC_Bank,Dodoma,ATM,1
sdv-id-ArcCyL,C091,2026-09-02 06:52:39,9481.71,Shoprite,Dar-es-Salaam,MobileApp,1
sdv-id-scyINp,C083,2026-09-02 04:30:15,843.23,Vodacom_M-Pesa,Arusha,Web,1
sdv-id-ipEiaY,C066,2026-09-02 00:52:25,1931.92,KahawaCafe,Arusha,ATM,1
sdv-id-VKUwrk,C045,2026-09-01 15:25:20,3052.23,Shoprite,Mwanza,POS,1
sdv-id-QfoZAe,C058,2026-09-01 23:25:21,4089.55,Shoprite,Zanzibar,Web,1
sdv-id-zABWGF,C070,2026-09-02 00:17:44,1008.78,AirtelMoney,Dodoma,Web,1
sdv-id-jYAvcD,C096,2026-09-02 08:59:43,2722.11,AirtelMoney,Dodoma,MobileApp,0
sdv-id-RYzhIO,C060,2026-09-02 03:44:50,7598.28,Shoprite,Dar-es-Salaam,POS,1
sdv-id-fljQIA,C041,2026-09-01 18:37:13,2891.83,Shoprite,Dar-es-Salaam,POS,1
sdv-id-JRpJJi,C009,2026-09-01 10:29:39,8740.94,NBC_Bank,Dar-es-Salaam,MobileApp,1
sdv-id-OqzlZn,C048,2026-09-01 21:02:11,5290.08,KahawaCafe,Mbeya,ATM,1
sdv-id-SAKdmx,C073,2026-09-01 22:17:58,417.41,AirtelMoney,Zanzibar,MobileApp,1
sdv-id-RFXWqu,C057,2026-09-01 19:02:30,6811.56,CRDB_Bank,Mbeya,POS,1
sdv-id-GRbzaX,C089,2026-09-02 03:51:55,3111.85,CRDB_Bank,Zanzibar,Web,1
sdv-id-TstMnb,C043,2026-09-01 20:10:07,4879.65,TigoPesa,Dodoma,MobileApp,1
sdv-id-pqRGAi,C021,2026-09-01 10:56:07,8782.92,CRDB_Bank,Zanzibar,Web,1
sdv-id-mPvPZM,C014,2026-09-01 11:58:21,7516.78,KahawaCafe,Zanzibar,ATM,1
sdv-id-ARtYIj,C094,2026-09-02 07:25:37,7593.39,AirtelMoney,Mbeya,Web,1
sdv-id-iDzQMZ,C091,2026-09-02 05:21:41,2867.76,Shoprite,Arusha,MobileApp,1
sdv-id-BcMTUQ,C008,2026-09-01 10:13:50,9763.37,AirtelMoney,Mbeya,ATM,1
sdv-id-cAsPLQ,C045,2026-09-01 17:51:21,7348.64,NBC_Bank,Dar-es-Salaam,POS,1
sdv-id-sHBQRP,C091,2026-09-02 06:47:12,3675.92,CRDB_Bank,Mwanza,MobileApp,1
sdv-id-NrpyIi,C098,2026-09-02 09:15:00,7920.84,NBC_Bank,Mwanza,MobileApp,1
sdv-id-LIbOEq,C013,2026-09-01 12:35:21,4707.48,KahawaCafe,Zanzibar,Web,1
sdv-id-nwMRGf,C062,2026-09-02 01:12:23,6193.66,KahawaCafe,Arusha,ATM,1
sdv-id-sBWfgY,C060,2026-09-01 18:15:31,9180.65,Vodacom_M-Pesa,Zanzibar,ATM,1
sdv-id-BqkoXK,C085,2026-09-02 05:44:22,7273.81,TigoPesa,Mbeya,MobileApp,0
sdv-id-WafAAH,C093,2026-09-02 07:49:09,3653.61,CRDB_Bank,Mwanza,MobileApp,1
sdv-id-PXUnlm,C079,2026-09-02 03:14:35,9447.9,TigoPesa,Zanzibar,MobileApp,0
sdv-id-sGLUgh,C032,2026-09-01 13:57:34,9771.86,NBC_Bank,Arusha,ATM,1
sdv-id-GmqLwZ,C064,2026-09-01 23:25:51,5458.91,CRDB_Bank,Mbeya,Web,1
sdv-id-HXJasc,C097,2026-09-02 09:15:00,6362.6,TigoPesa,Dodoma,ATM,1
sdv-id-lSMUtS,C094,2026-09-02 05:36:44,2657.43,CRDB_Bank,Mwanza,MobileApp,0
sdv-id-vQDuuq,C012,2026-09-01 11:01:20,7489.72,Shoprite,Zanzibar,MobileApp,1
sdv-id-JTCfOP,C073,2026-09-02 01:24:45,2711.55,KahawaCafe,Dar-es-Salaam,POS,0
sdv-id-zLMuIQ,C065,2026-09-02 00:02:28,5314.72,CRDB_Bank,Dar-es-Salaam,POS,1
sdv-id-TkfPnm,C053,2026-09-01 20:25:45,1940.23,TigoPesa,Mwanza,Web,1
sdv-id-xdVCSb,C026,2026-09-01 14:49:09,1950.41,Shoprite,Mbeya,POS,1
sdv-id-uiOoHq,C049,2026-09-01 21:50:44,8278.76,TigoPesa,Zanzibar,Web,1
sdv-id-SrboXS,C057,2026-09-01 18:37:29,6618.64,AirtelMoney,Arusha,ATM,1
sdv-id-JtoWrr,C068,2026-09-02 02:48:19,3149.83,CRDB_Bank,Dodoma,MobileApp,1
sdv-id-RIbKaw,C048,2026-09-01 19:50:05,9485.91,CRDB_Bank,Mbeya,POS,1
sdv-id-hSJXwg,C053,2026-09-01 14:50:15,2557.46,CRDB_Bank,Zanzibar,Web,1
sdv-id-esPFkG,C016,2026-09-01 11:57:24,3056.0,Vodacom_M-Pesa,Arusha,POS,1
sdv-id-TBDOfD,C033,2026-09-01 15:42:24,3168.47,CRDB_Bank,Mbeya,MobileApp,1
sdv-id-UjleLD,C051,2026-09-01 21:09:58,2684.25,Shoprite,Zanzibar,POS,1
sdv-id-yFzetg,C047,2026-09-01 17:37:12,5373.72,TigoPesa,Arusha,POS,1
sdv-id-uCyKMj,C041,2026-09-01 15:41:23,2706.85,NMB_Bank,Zanzibar,Web,1
sdv-id-epKtwR,C081,2026-09-02 05:02:05,5546.45,NBC_Bank,Dar-es-Salaam,Web,1
sdv-id-wSTRcz,C003,2026-09-01 08:48:42,3909.99,Vodacom_M-Pesa,Zanzibar,Web,1
sdv-id-QVHxQE,C057,2026-09-01 20:30:12,8664.17,AirtelMoney,Zanzibar,POS,1
sdv-id-bUhstb,C056,2026-09-01 18:21:30,3965.22,NMB_Bank,Mwanza,ATM,1
sdv-id-tsgfqe,C095,2026-09-02 06:51:57,3140.94,CRDB_Bank,Dodoma,Web,0
sdv-id-pSkGpr,C060,2026-09-01 20:59:57,8878.49,Shoprite,Dodoma,Web,1
sdv-id-SlCYIL,C080,2026-09-02 00:54:15,1884.41,TigoPesa,Mwanza,Web,1
sdv-id-rEDdxm,C048,2026-09-02 00:28:03,2185.28,Shoprite,Dodoma,Web,0
sdv-id-fJwoYb,C023,2026-09-01 14:58:03,9298.45,AirtelMoney,Mbeya,POS,0
sdv-id-zrAZGx,C067,2026-09-02 01:50:53,1248.56,AirtelMoney,Dodoma,MobileApp,1
sdv-id-lsqzyu,C004,2026-09-01 08:55:36,6736.73,AirtelMoney,Mbeya,Web,1
sdv-id-whCCIx,C017,2026-09-01 11:29:50,4765.43,CRDB_Bank,Mbeya,MobileApp,1
sdv-id-bszKFE,C074,2026-09-02 03:13:21,9927.57,CRDB_Bank,Dodoma,ATM,1
sdv-id-xswtvc,C045,2026-09-01 15:09:24,5738.78,KahawaCafe,Zanzibar,MobileApp,1
sdv-id-LBhpPd,C083,2026-09-02 03:54:41,2232.57,CRDB_Bank,Mbeya,ATM,1
sdv-id-VcQTgy,C030,2026-09-01 15:54:38,9215.24,NBC_Bank,Mwanza,POS,1
sdv-id-mMaagh,C064,2026-09-01 23:02:33,5828.57,AirtelMoney,Mbeya,MobileApp,1
sdv-id-skIwXb,C010,2026-09-01 09:58:58,8420.96,Shoprite,Arusha,Web,1
sdv-id-Wwghib,C091,2026-09-02 05:43:14,6935.18,CRDB_Bank,Dodoma,ATM,1
sdv-id-aEyTKj,C044,2026-09-01 16:16:53,9461.39,TigoPesa,Zanzibar,ATM,1
sdv-id-MUofEo,C044,2026-09-01 17:32:32,1582.17,Shoprite,Mwanza,ATM,1
sdv-id-CrtCnp,C041,2026-09-01 19:04:45,6206.72,Shoprite,Zanzibar,ATM,1
sdv-id-HpsDzC,C050,2026-09-01 20:21:05,8741.43,Shoprite,Mwanza,POS,0
sdv-id-aJUcgZ,C096,2026-09-02 07:22:12,1882.95,CRDB_Bank,Mbeya,POS,1
sdv-id-viAiKp,C080,2026-09-02 05:54:53,4322.85,CRDB_Bank,Mbeya,Web,1
sdv-id-nFDwTR,C094,2026-09-02 07:50:04,4908.89,TigoPesa,Mwanza,Web,1
sdv-id-GAynTZ,C037,2026-09-01 18:51:30,3660.8,Vodacom_M-Pesa,Zanzibar,MobileApp,0
sdv-id-RlujQX,C032,2026-09-01 16:20:34,8621.36,NBC_Bank,Dodoma,Web,1
sdv-id-OXlfoh,C032,2026-09-01 17:09:15,6085.64,KahawaCafe,Arusha,POS,1
sdv-id-WNjHKF,C013,2026-09-01 09:55:23,9275.06,CRDB_Bank,Dar-es-Salaam,Web,1
sdv-id-TwrqCQ,C034,2026-09-01 14:31:51,5672.86,Vodacom_M-Pesa,Mbeya,MobileApp,1
sdv-id-HrfvYD,C010,2026-09-01 12:46:47,2053.94,Shoprite,Dodoma,POS,1
sdv-id-UJzrEa,C045,2026-09-01 19:45:11,1871.31,Shoprite,Dar-es-Salaam,POS,1
sdv-id-GIYYSM,C023,2026-09-01 13:15:23,8612.67,AirtelMoney,Mbeya,ATM,1
sdv-id-bgVwQO,C067,2026-09-02 00:18:24,4574.04,CRDB_Bank,Dar-es-Salaam,Web,1
sdv-id-gofHkt,C074,2026-09-02 00:27:24,1648.41,Shoprite,Arusha,ATM,1
sdv-id-uOvguQ,C070,2026-09-02 03:27:45,1045.75,TigoPesa,Dodoma,MobileApp,1
sdv-id-cpVJhU,C051,2026-09-01 21:15:49,6671.26,KahawaCafe,Mwanza,MobileApp,1
sdv-id-AbNEsW,C071,2026-09-02 02:39:13,6819.88,AirtelMoney,Mbeya,MobileApp,0
sdv-id-hRlmRy,C074,2026-09-02 03:16:05,1950.72,TigoPesa,Dodoma,MobileApp,0
sdv-id-swdlTS,C094,2026-09-02 08:46:57,1799.83,AirtelMoney,Zanzibar,POS,0
sdv-id-odeLsG,C056,2026-09-01 21:07:44,9937.55,TigoPesa,Arusha,Web,1
sdv-id-BdQmxI,C055,2026-09-01 23:33:04,8931.42,TigoPesa,Mbeya,Web,1
sdv-id-GdGaFK,C077,2026-09-02 03:21:21,6982.31,Shoprite,Zanzibar,Web,1
sdv-id-bGvneg,C004,2026-09-01 09:42:18,3938.2,NMB_Bank,Zanzibar,POS,1
sdv-id-dmKkkh,C097,2026-09-02 09:15:00,8306.33,CRDB_Bank,Dar-es-Salaam,Web,0
sdv-id-HawcXI,C076,2026-09-02 06:06:43,1403.66,Shoprite,Mbeya,Web,0
sdv-id-hswKzY,C051,2026-09-01 18:49:49,788.7,Shoprite,Mbeya,ATM,1
sdv-id-yQBzer,C059,2026-09-02 01:10:49,8885.24,Vodacom_M-Pesa,Mbeya,POS,1
sdv-id-kpvRKW,C013,2026-09-01 10:34:11,7579.51,AirtelMoney,Mwanza,Web,1
sdv-id-FgzotI,C043,2026-09-01 20:15:35,8229.83,CRDB_Bank,Dodoma,Web,1
sdv-id-BSAygC,C014,2026-09-01 13:36:07,4349.85,Shoprite,Mbeya,Web,1
sdv-id-qtoHpq,C016,2026-09-01 11:22:19,8372.34,TigoPesa,Mwanza,ATM,0
sdv-id-fEQqUP,C034,2026-09-01 13:52:03,7365.13,Shoprite,Mbeya,POS,1
sdv-id-MeETDX,C043,2026-09-01 17:07:40,2332.67,CRDB_Bank,Mbeya,POS,1
sdv-id-xqBQYZ,C040,2026-09-01 13:18:51,1269.55,TigoPesa,Arusha,MobileApp,1
sdv-id-UWALQR,C011,2026-09-01 11:19:40,8241.56,Shoprite,Zanzibar,Web,1
sdv-id-axnfNa,C005,2026-09-01 09:50:02,8314.77,KahawaCafe,Dar-es-Salaam,Web,0
sdv-id-YvZZGK,C087,2026-09-02 05:49:10,8391.13,Shoprite,Mwanza,MobileApp,1
sdv-id-QuKOWZ,C075,2026-09-02 04:43:16,7532.54,CRDB_Bank,Arusha,POS,1
sdv-id-QjfVXD,C002,2026-09-01 08:35:39,4940.37,Shoprite,Dar-es-Salaam,POS,1
sdv-id-hkePgN,C085,2026-09-02 07:57:01,5336.29,AirtelMoney,Dar-es-Salaam,POS,1
sdv-id-yBzzqE,C068,2026-09-02 03:29:51,9800.2,TigoPesa,Dodoma,MobileApp,1
sdv-id-lyZqXX,C078,2026-09-02 04:03:13,1102.31,Shoprite,Mbeya,Web,1
sdv-id-ghnPkG,C027,2026-09-01 13:06:47,9395.55,Shoprite,Dar-es-Salaam,MobileApp,1
sdv-id-ucZpIp,C069,2026-09-02 03:47:24,4095.92,NBC_Bank,Zanzibar,Web,1
sdv-id-HAcxet,C076,2026-09-02 04:46:28,4825.75,Shoprite,Dodoma,POS,1
sdv-id-gPhVYy,C041,2026-09-01 20:09:42,2298.09,TigoPesa,Zanzibar,Web,1
sdv-id-VPChPU,C093,2026-09-02 08:17:25,2835.62,AirtelMoney,Dodoma,POS,1
sdv-id-GaYvmY,C009,2026-09-01 09:29:59,6995.03,AirtelMoney,Mbeya,Web,1
sdv-id-GyVdby,C087,2026-09-02 06:17:15,1551.39,NBC_Bank,Dodoma,Web,1
sdv-id-jRYBFr,C068,2026-09-02 01:35:06,7386.07,NMB_Bank,Dar-es-Salaam,Web,1
sdv-id-JiaPIK,C083,2026-09-02 03:26:28,6279.84,AirtelMoney,Mbeya,MobileApp,1
sdv-id-FTsmyJ,C067,2026-09-02 01:00:18,869.11,NMB_Bank,Mbeya,ATM,1
sdv-id-ATRuFk,C013,2026-09-01 12:24:54,423.16,CRDB_Bank,Arusha,POS,0
sdv-id-eLfmcS,C099,2026-09-02 09:15:00,5224.44,Vodacom_M-Pesa,Mwanza,MobileApp,1
sdv-id-iKFHmC,C005,2026-09-01 08:54:39,5434.4,AirtelMoney,Mbeya,MobileApp,1
sdv-id-eBDYmk,C046,2026-09-01 20:10:03,4571.5,AirtelMoney,Zanzibar,ATM,1
sdv-id-ymLbWK,C083,2026-09-02 05:42:27,9949.74,KahawaCafe,Dar-es-Salaam,POS,1
